ID,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
AB12248,2,,0,1,26.24,29.545,78,,141
AB12249,2,,0,1,26.24,28.79,83,12.998,289
AB12250,2,,0,1,27.88,31.82,79,15.0013,437
AB12251,2,,0,1,28.7,33.335,74,12.998,520
AB12252,2,,0,1,30.34,34.85,66,15.0013,529
AB12253,2,,0,1,31.16,36.365,66,12.998,539
AB12254,2,,0,1,31.16,36.365,66,15.0013,564
AB12255,2,,0,1,31.16,36.365,66,19.0012,513
AB12256,2,,0,1,31.98,36.365,55,16.9979,504
AB12257,2,,0,2,31.98,35.605,52,16.9979,462
AB12258,2,,0,2,31.16,34.85,52,12.998,415
AB12259,2,,0,2,30.34,34.85,66,15.0013,373
AB12260,2,,0,2,30.34,34.09,55,12.998,255
AB12261,2,,0,2,29.52,34.09,62,12.998,251
AB12262,2,,0,1,28.7,33.335,74,16.9979,204
AB12263,2,,0,1,28.7,33.335,74,16.9979,150
AB12264,2,,0,2,27.88,31.82,69,,137
AB12265,2,,0,1,27.06,31.06,74,15.0013,78
AB12266,2,,0,1,26.24,30.305,73,15.0013,61
AB12267,2,,0,1,26.24,30.305,73,,36
AB12268,2,,0,1,25.42,28.79,83,12.998,11
AB12269,2,,0,1,25.42,28.79,83,12.998,7
AB12270,2,,0,1,25.42,28.79,83,,22
AB12271,2,,0,1,25.42,28.03,88,,52
AB12272,2,,0,1,26.24,28.79,83,12.998,151
AB12273,2,,0,1,27.06,30.305,83,15.0013,270
AB12274,2,,0,1,27.88,31.82,74,16.9979,424
AB12275,2,,0,1,29.52,34.09,66,15.0013,519
AB12276,2,,0,1,30.34,34.85,66,16.9979,570
AB12277,2,,0,1,31.16,35.605,58,12.998,498
AB12278,2,,0,1,31.16,35.605,58,16.9979,547
AB12279,2,,0,1,31.98,35.605,52,19.0012,535
AB12280,2,,0,1,31.98,35.605,52,19.0012,501
AB12281,2,,0,1,31.98,35.605,49,19.9995,522
AB12282,2,,0,1,31.16,35.605,58,19.9995,518
AB12283,2,,0,1,31.16,35.605,58,12.998,442
AB12284,2,,0,1,30.34,34.09,55,,392
AB12285,2,,0,3,27.06,31.06,69,,143
AB12286,2,,0,3,25.42,28.79,83,,59
AB12287,2,,0,3,25.42,28.79,83,,96
AB12288,2,,0,1,25.42,28.79,83,15.0013,65
AB12289,2,,0,2,25.42,29.545,78,19.9995,59
AB12290,2,,0,1,24.6,28.03,83,15.0013,48
AB12291,2,,0,1,25.42,29.545,73,,18
AB12292,2,,0,1,24.6,28.79,78,,6
AB12293,2,,0,1,24.6,28.79,78,,9
AB12294,2,,0,1,25.42,29.545,73,,20
AB12295,2,,0,1,25.42,29.545,78,7.0015,67
AB12296,2,,0,1,27.06,31.06,69,,155
AB12297,2,,0,1,28.7,32.575,61,,263
AB12298,2,,0,1,28.7,32.575,61,,364
AB12299,2,,0,1,29.52,34.09,66,,476
AB12300,2,,0,1,31.16,35.605,62,,525
AB12301,2,,0,1,32.8,39.395,63,19.0012,556
AB12302,2,,0,1,32.8,39.395,63,19.0012,465
AB12303,2,,0,1,33.62,39.395,56,19.9995,460
AB12304,2,,0,1,33.62,39.395,56,22.0028,501
AB12305,2,,0,1,33.62,39.395,56,19.9995,405
AB12306,2,,0,1,32.8,38.635,59,19.9995,383
AB12307,2,,0,1,32.8,37.88,55,19.9995,395
AB12308,2,,0,1,31.98,37.12,62,19.9995,317
AB12309,2,,0,1,31.16,36.365,66,19.0012,247
AB12310,2,,0,1,30.34,34.85,70,,157
AB12311,2,,0,1,29.52,34.85,74,,82
AB12312,2,,1,1,28.7,33.335,79,12.998,45
AB12313,2,,1,1,28.7,33.335,79,12.998,14
AB12314,2,,1,1,27.88,31.82,83,,8
AB12315,2,,1,1,27.88,31.82,79,19.0012,3
AB12316,2,,1,1,27.06,30.305,78,15.0013,5
AB12317,2,,1,1,27.06,30.305,78,15.0013,33
AB12318,2,,1,1,27.06,30.305,78,15.0013,154
AB12319,2,,1,1,27.06,30.305,78,15.0013,450
AB12320,2,,1,1,28.7,33.335,74,12.998,634
AB12321,2,,1,1,29.52,34.09,70,16.9979,257
AB12322,2,,1,1,30.34,34.85,70,19.9995,183
AB12323,2,,1,1,31.16,35.605,62,19.9995,197
AB12324,2,,1,1,32.8,37.88,55,22.0028,237
AB12325,2,,1,1,33.62,38.635,52,26.0027,239
AB12326,2,,1,1,33.62,38.635,52,,238
AB12327,2,,1,1,33.62,38.635,49,26.0027,256
AB12328,2,,1,1,33.62,38.635,49,32.9975,393
AB12329,2,,1,1,33.62,37.88,46,,781
AB12330,2,,1,1,32.8,37.12,49,32.9975,710
AB12331,2,,1,1,31.98,35.605,52,23.9994,526
AB12332,2,,1,3,28.7,32.575,61,35.0008,204
AB12333,2,,1,3,24.6,27.275,88,30.0026,71
AB12334,2,,1,2,25.42,28.03,88,,55
AB12335,2,,1,3,25.42,27.275,94,,50
AB12336,2,,1,3,26.24,28.79,89,7.0015,36
AB12337,2,,1,3,26.24,28.79,89,12.998,4
AB12338,2,,1,3,25.42,27.275,94,,5
AB12339,2,,1,3,25.42,28.03,88,,5
AB12340,2,,1,2,25.42,28.03,88,,6
AB12341,2,,1,2,25.42,29.545,78,,41
AB12342,2,,1,2,24.6,28.79,78,7.0015,144
AB12343,2,,1,3,24.6,28.79,78,12.998,483
AB12344,2,,1,2,24.6,29.545,73,,671
AB12345,2,,1,2,25.42,30.305,69,12.998,305
AB12346,2,,1,2,25.42,30.305,69,19.0012,177
AB12347,2,,1,2,27.06,31.06,65,12.998,208
AB12348,2,,1,1,28.7,32.575,54,,253
AB12349,2,,1,1,28.7,32.575,51,,289
AB12350,2,,1,1,29.52,32.575,42,,252
AB12351,2,,1,1,29.52,33.335,51,,275
AB12352,2,,1,1,29.52,33.335,51,,398
AB12353,2,,1,1,30.34,33.335,48,,839
AB12354,2,,1,1,30.34,33.335,48,,796
AB12355,2,,1,1,29.52,33.335,54,,556
AB12356,2,,1,2,22.14,25.76,60,,431
AB12357,2,,1,1,27.88,31.82,57,7.0015,304
AB12358,2,,1,1,27.06,31.06,69,7.0015,217
AB12359,2,,1,1,27.06,31.06,65,7.0015,160
AB12360,2,,1,1,26.24,30.305,69,,61
AB12361,2,,1,1,26.24,30.305,69,,26
AB12362,2,,1,1,26.24,30.305,65,,14
AB12363,2,,1,1,25.42,30.305,69,,8
AB12364,2,,1,1,25.42,30.305,69,,8
AB12365,2,,1,1,25.42,30.305,69,16.9979,33
AB12366,2,,1,1,24.6,29.545,73,15.0013,178
AB12367,2,,1,1,24.6,30.305,64,19.0012,507
AB12368,2,,1,1,25.42,31.06,57,16.9979,693
AB12369,2,,1,1,27.06,31.06,47,16.9979,311
AB12370,2,,1,1,28.7,31.82,39,26.0027,220
AB12371,2,,1,1,29.52,32.575,37,19.0012,218
AB12372,2,,1,1,29.52,32.575,37,12.998,292
AB12373,2,,1,1,30.34,32.575,35,,293
AB12374,2,,1,1,31.16,33.335,31,12.998,254
AB12375,2,,1,1,31.16,33.335,33,19.9995,290
AB12376,2,,1,1,31.16,33.335,33,19.0012,487
AB12377,2,,1,1,31.16,33.335,31,,827
AB12378,2,,1,1,30.34,32.575,30,12.998,785
AB12379,2,,1,1,29.52,32.575,34,,591
AB12380,2,,1,1,27.88,31.82,44,,479
AB12381,2,,1,1,27.88,31.82,44,,359
AB12382,2,,1,1,27.06,31.06,50,,264
AB12383,2,,1,1,27.06,31.06,54,15.0013,140
AB12384,2,,1,1,27.06,31.06,50,16.9979,86
AB12385,2,,1,1,26.24,31.06,53,15.0013,34
AB12386,2,,1,1,26.24,31.06,57,15.0013,16
AB12387,2,,1,2,25.42,29.545,73,,4
AB12388,2,,1,2,25.42,29.545,73,,6
AB12389,2,,1,2,25.42,29.545,78,,45
AB12390,2,,1,3,25.42,28.03,88,,141
AB12391,2,,1,2,26.24,28.79,89,12.998,402
AB12392,2,,1,2,26.24,28.79,89,12.998,694
AB12393,2,,1,2,26.24,28.79,83,15.0013,298
AB12394,2,,1,2,27.06,30.305,78,19.0012,204
AB12395,2,,1,2,28.7,33.335,74,19.0012,235
AB12396,2,,1,2,28.7,33.335,74,23.9994,310
AB12397,2,,1,1,29.52,34.09,70,19.9995,316
AB12398,2,,1,3,29.52,34.09,66,19.0012,254
AB12399,2,,1,3,29.52,34.09,66,19.0012,258
AB12400,2,,1,3,30.34,34.09,58,30.0026,222
AB12401,2,,1,3,28.7,32.575,70,16.9979,227
AB12402,2,,1,3,25.42,28.03,88,23.9994,110
AB12403,2,,1,3,25.42,28.03,88,23.9994,45
AB12404,2,,1,3,25.42,27.275,94,16.9979,39
AB12405,2,,1,3,26.24,29.545,78,16.9979,85
AB12406,2,,1,3,24.6,27.275,88,,23
AB12407,2,,1,3,24.6,27.275,88,,73
AB12408,2,,0,2,22.96,26.515,83,,86
AB12409,2,,0,2,22.96,26.515,83,7.0015,76
AB12410,2,,0,2,22.14,25.76,88,,41
AB12411,2,,0,1,22.96,26.515,73,16.9979,26
AB12412,2,,0,1,22.14,25.76,68,19.0012,13
AB12413,2,,0,1,20.5,24.24,72,12.998,12
AB12414,2,,0,2,20.5,24.24,77,12.998,36
AB12415,2,,0,1,21.32,25,72,7.0015,86
AB12416,2,,0,1,22.14,25.76,64,,210
AB12417,2,,0,1,22.96,26.515,60,16.9979,332
AB12418,2,,0,1,24.6,31.06,53,19.9995,493
AB12419,2,,0,1,23.78,27.275,46,19.0012,536
AB12420,2,,0,1,25.42,31.06,43,23.9994,668
AB12421,2,,0,1,25.42,31.06,41,16.9979,679
AB12422,2,,0,1,26.24,31.06,38,19.9995,647
AB12423,2,,0,1,26.24,31.06,38,16.9979,702
AB12424,2,,0,1,26.24,31.06,38,16.9979,644
AB12425,2,,0,1,26.24,31.06,36,,586
AB12426,2,,0,1,26.24,31.06,36,,512
AB12427,2,,0,1,26.24,31.06,36,,554
AB12428,2,,0,1,25.42,31.06,35,19.0012,399
AB12429,2,,0,1,24.6,31.06,40,7.0015,316
AB12430,2,,0,1,23.78,27.275,46,,228
AB12431,2,,0,1,22.96,26.515,52,7.0015,238
AB12432,2,,0,1,22.14,25.76,60,,169
AB12433,2,,0,1,22.14,25.76,56,,121
AB12434,2,,0,1,21.32,25,59,7.0015,89
AB12435,2,,0,1,21.32,25,63,7.0015,50
AB12436,2,,0,1,20.5,24.24,72,,13
AB12437,2,,0,1,20.5,24.24,68,,12
AB12438,2,,0,1,18.86,22.725,82,7.0015,22
AB12439,2,,0,1,20.5,24.24,68,7.0015,35
AB12440,2,,0,1,22.14,25.76,60,,140
AB12441,2,,0,1,24.6,31.06,46,12.998,300
AB12442,2,,0,1,25.42,31.06,43,15.0013,404
AB12443,2,,0,1,26.24,31.06,41,16.9979,511
AB12444,2,,0,1,27.06,31.06,39,19.9995,684
AB12445,2,,0,1,27.88,31.82,36,19.0012,686
AB12446,2,,0,1,27.88,31.82,36,22.0028,678
AB12447,2,,0,1,28.7,31.82,34,,644
AB12448,2,,0,1,28.7,31.82,34,19.9995,662
AB12449,2,,0,1,28.7,31.82,34,16.9979,578
AB12450,2,,0,1,28.7,31.82,34,16.9979,496
AB12451,2,,0,1,27.88,31.82,34,19.0012,453
AB12452,2,,0,1,27.06,31.06,39,12.998,314
AB12453,2,,0,1,25.42,31.06,43,,246
AB12454,2,,0,1,25.42,31.06,50,26.0027,226
AB12455,2,,0,1,23.78,27.275,53,7.0015,108
AB12456,2,,1,1,23.78,27.275,53,,49
AB12457,2,,1,3,22.96,26.515,60,,14
AB12458,2,,1,1,22.96,26.515,60,15.0013,11
AB12459,2,,1,2,22.96,26.515,60,,5
AB12460,2,,1,1,22.14,25.76,64,,8
AB12461,2,,1,1,21.32,25,68,,35
AB12462,2,,1,1,21.32,25,68,,139
AB12463,2,,1,1,22.96,26.515,60,15.0013,517
AB12464,2,,1,1,24.6,31.06,49,15.0013,665
AB12465,2,,1,1,25.42,31.06,43,19.0012,282
AB12466,2,,1,1,26.24,31.06,41,31.0009,187
AB12467,2,,1,1,26.24,31.06,38,32.9975,239
AB12468,2,,1,1,26.24,31.06,41,30.0026,282
AB12469,2,,1,1,26.24,31.06,41,23.9994,274
AB12470,2,,1,1,25.42,31.06,41,32.9975,270
AB12471,2,,1,1,27.06,31.06,39,19.9995,292
AB12472,2,,1,1,27.06,31.06,39,31.0009,448
AB12473,2,,1,1,26.24,31.06,38,30.0026,834
AB12474,2,,1,1,26.24,31.06,38,26.0027,822
AB12475,2,,1,1,25.42,31.06,38,,645
AB12476,2,,1,1,24.6,31.06,40,23.9994,461
AB12477,2,,1,1,23.78,27.275,49,16.9979,265
AB12478,2,,1,1,22.96,26.515,52,19.0012,168
AB12479,2,,1,1,23.78,27.275,49,19.9995,86
AB12480,2,,1,1,22.14,25.76,68,,34
AB12481,2,,1,2,21.32,25,77,22.0028,20
AB12482,2,,1,3,21.32,25,72,19.9995,8
AB12483,2,,1,3,20.5,24.24,82,12.998,5
AB12484,2,,1,3,20.5,24.24,82,12.998,5
AB12485,2,,1,3,19.68,23.485,82,,36
AB12486,2,,1,1,19.68,23.485,82,16.9979,184
AB12487,2,,1,1,19.68,23.485,77,19.9995,569
AB12488,2,,1,2,19.68,23.485,77,15.0013,710
AB12489,2,,1,2,21.32,25,72,16.9979,335
AB12490,2,,1,2,21.32,25,63,19.9995,176
AB12491,2,,1,2,22.96,26.515,56,12.998,227
AB12492,2,,1,2,22.14,25.76,56,15.0013,247
AB12493,2,,1,2,24.6,31.06,46,,267
AB12494,2,,1,2,23.78,27.275,46,,276
AB12495,2,,1,2,23.78,27.275,46,,272
AB12496,2,,1,1,24.6,31.06,43,12.998,473
AB12497,2,,1,1,24.6,31.06,43,,850
AB12498,2,,1,1,24.6,31.06,43,12.998,790
AB12499,2,,1,1,23.78,27.275,46,16.9979,513
AB12500,2,,1,1,22.96,26.515,49,15.0013,415
AB12501,2,,1,1,22.14,25.76,56,,283
AB12502,2,,1,1,22.96,26.515,52,7.0015,193
AB12503,2,,1,1,22.14,25.76,56,,113
AB12504,2,,1,1,21.32,25,59,,49
AB12505,2,,1,1,21.32,25,68,,27
AB12506,2,,1,1,20.5,24.24,68,,11
AB12507,2,,1,1,18.86,22.725,82,,8
AB12508,2,,1,1,18.86,22.725,82,7.0015,10
AB12509,2,,1,1,19.68,23.485,77,,38
AB12510,2,,1,1,19.68,23.485,77,,172
AB12511,2,,1,1,20.5,24.24,72,,547
AB12512,2,,1,1,22.14,25.76,68,,668
AB12513,2,,1,1,22.96,26.515,60,,303
AB12514,2,,1,1,24.6,31.06,46,,203
AB12515,2,,1,1,25.42,31.06,43,,226
AB12516,2,,1,1,25.42,31.06,38,,315
AB12517,2,,1,1,25.42,31.06,41,,303
AB12518,2,,1,1,26.24,31.06,38,,302
AB12519,2,,1,1,26.24,31.06,38,,300
AB12520,2,,1,1,26.24,31.06,41,,452
AB12521,2,,1,1,25.42,31.06,43,,724
AB12522,2,,1,3,24.6,31.06,53,12.998,782
AB12523,2,,1,1,22.96,26.515,73,19.9995,538
AB12524,2,,1,1,22.14,25.76,73,19.0012,408
AB12525,2,,1,1,22.14,25.76,73,,298
AB12526,2,,1,1,21.32,25,77,,248
AB12527,2,,1,1,21.32,25,77,,123
AB12528,2,,1,1,21.32,25,77,,59
AB12529,2,,1,1,21.32,25,77,,22
AB12530,2,,1,1,21.32,25,77,,12
AB12531,2,,1,1,20.5,24.24,77,7.0015,5
AB12532,2,,1,1,18.86,22.725,88,7.0015,6
AB12533,2,,1,1,19.68,23.485,82,,34
AB12534,2,,1,1,18.86,22.725,88,7.0015,170
AB12535,2,,1,1,20.5,24.24,82,,526
AB12536,2,,1,1,21.32,25,77,,681
AB12537,2,,1,1,23.78,27.275,68,,337
AB12538,2,,1,1,24.6,30.305,64,,210
AB12539,2,,1,1,27.06,31.06,47,15.0013,237
AB12540,2,,1,1,28.7,31.82,42,,336
AB12541,2,,1,1,28.7,31.82,37,19.0012,315
AB12542,2,,1,1,29.52,32.575,37,16.9979,265
AB12543,2,,1,1,30.34,32.575,30,,333
AB12544,2,,1,1,29.52,32.575,34,15.0013,466
AB12545,2,,1,1,29.52,32.575,34,16.9979,869
AB12546,2,,1,1,28.7,31.82,34,19.0012,813
AB12547,2,,1,1,28.7,31.82,34,19.0012,602
AB12548,2,,1,1,27.06,31.06,36,19.9995,478
AB12549,2,,1,1,25.42,31.06,41,22.0028,313
AB12550,2,,1,1,24.6,31.06,46,,228
AB12551,2,,1,1,22.96,26.515,52,,177
AB12552,2,,1,1,22.96,26.515,56,,77
AB12553,2,,1,1,22.96,26.515,56,,29
AB12554,2,,1,1,22.96,26.515,56,,19
AB12555,2,,1,1,22.14,25.76,60,,8
AB12556,2,,1,1,21.32,25,63,,10
AB12557,2,,1,1,20.5,24.24,72,7.0015,29
AB12558,2,,1,1,21.32,25,68,,139
AB12559,2,,1,1,21.32,25,72,7.0015,428
AB12560,2,,1,1,23.78,27.275,60,,700
AB12561,2,,1,1,25.42,31.06,53,,382
AB12562,2,,1,1,27.06,31.06,47,16.9979,249
AB12563,2,,1,1,28.7,31.82,42,16.9979,264
AB12564,2,,1,1,29.52,32.575,39,22.0028,369
AB12565,2,,1,1,30.34,32.575,37,16.9979,416
AB12566,2,,1,1,31.16,33.335,31,26.0027,373
AB12567,2,,1,1,31.16,33.335,29,19.0012,397
AB12568,2,,1,1,31.16,33.335,29,19.9995,523
AB12569,2,,1,1,31.16,33.335,29,12.998,793
AB12570,2,,1,1,31.16,33.335,27,15.0013,723
AB12571,2,,1,1,30.34,32.575,30,15.0013,555
AB12572,2,,1,1,29.52,32.575,32,,408
AB12573,2,,1,1,28.7,31.82,37,,339
AB12574,2,,1,1,27.88,31.82,41,7.0015,291
AB12575,2,,1,1,26.24,31.06,57,,215
AB12576,2,,0,1,26.24,31.06,53,7.0015,206
AB12577,2,,0,1,26.24,31.06,53,,123
AB12578,2,,0,1,26.24,31.06,50,15.0013,89
AB12579,2,,0,1,25.42,31.06,57,,40
AB12580,2,,0,1,25.42,31.06,57,,8
AB12581,2,,0,1,24.6,31.06,56,7.0015,19
AB12582,2,,0,1,22.96,26.515,64,7.0015,80
AB12583,2,,0,1,23.78,27.275,64,7.0015,87
AB12584,2,,0,1,25.42,30.305,61,7.0015,244
AB12585,2,,0,1,26.24,31.06,57,,340
AB12586,2,,0,1,28.7,32.575,51,7.0015,466
AB12587,2,,0,1,31.16,33.335,35,,569
AB12588,2,,0,1,32.8,34.85,29,16.9979,531
AB12589,2,,0,1,33.62,34.85,24,19.0012,585
AB12590,2,,0,1,33.62,34.85,23,12.998,593
AB12591,2,,0,1,34.44,35.605,20,19.9995,555
AB12592,2,,0,1,33.62,34.85,24,12.998,534
AB12593,2,,0,1,34.44,35.605,24,,495
AB12594,2,,0,1,33.62,34.85,24,15.0013,451
AB12595,2,,0,1,32.8,34.85,29,,360
AB12596,2,,0,1,31.16,33.335,35,15.0013,363
AB12597,2,,0,1,30.34,32.575,40,12.998,316
AB12598,2,,0,1,28.7,32.575,58,,214
AB12599,2,,0,1,27.88,31.82,61,,230
AB12600,2,,0,1,27.06,31.06,69,7.0015,158
AB12601,2,,0,1,26.24,30.305,73,,116
AB12602,2,,0,1,26.24,30.305,69,,73
AB12603,2,,0,1,26.24,30.305,73,7.0015,29
AB12604,2,,0,1,25.42,29.545,78,,10
AB12605,2,,0,1,25.42,30.305,69,,13
AB12606,2,,0,1,25.42,29.545,73,,30
AB12607,2,,0,1,24.6,28.79,78,7.0015,62
AB12608,2,,0,1,26.24,30.305,73,,181
AB12609,2,,0,1,28.7,32.575,58,,266
AB12610,2,,0,1,31.16,34.09,40,7.0015,413
AB12611,2,,0,1,31.16,34.09,45,,499
AB12612,2,,0,1,33.62,35.605,30,,502
AB12613,2,,0,1,34.44,36.365,28,,492
AB12614,2,,0,1,34.44,36.365,30,,500
AB12615,2,,0,1,34.44,36.365,30,15.0013,475
AB12616,2,,0,1,34.44,37.12,36,19.0012,508
AB12617,2,,0,1,33.62,37.12,41,19.0012,521
AB12618,2,,0,1,33.62,36.365,38,15.0013,490
AB12619,2,,0,1,33.62,35.605,28,19.0012,375
AB12620,2,,0,1,31.16,34.09,48,,363
AB12621,2,,0,1,29.52,34.09,62,,253
AB12622,2,,0,1,28.7,32.575,65,,159
AB12623,2,,0,1,29.52,33.335,58,7.0015,110
AB12624,2,,1,1,28.7,32.575,65,7.0015,41
AB12625,2,,1,1,27.06,31.06,74,,24
AB12626,2,,1,1,27.06,31.06,74,7.0015,17
AB12627,2,,1,1,26.24,29.545,78,7.0015,6
AB12628,2,,1,1,26.24,29.545,78,,7
AB12629,2,,1,1,26.24,29.545,78,,37
AB12630,2,,1,1,25.42,28.79,83,7.0015,144
AB12631,2,,1,1,26.24,29.545,78,7.0015,503
AB12632,2,,1,1,27.06,31.06,74,,651
AB12633,2,,1,1,28.7,32.575,65,,316
AB12634,2,,1,1,29.52,34.09,62,,147
AB12635,2,,1,2,31.16,34.09,48,15.0013,202
AB12636,2,,1,2,32.8,36.365,43,12.998,261
AB12637,2,,1,2,32.8,35.605,41,19.9995,248
AB12638,2,,1,2,33.62,36.365,34,19.0012,259
AB12639,2,,1,1,32.8,35.605,41,23.9994,259
AB12640,2,,1,2,32.8,35.605,41,,427
AB12641,2,,1,2,32.8,35.605,41,23.9994,800
AB12642,2,,1,2,32.8,36.365,43,19.9995,831
AB12643,2,,1,2,31.16,34.09,48,22.0028,596
AB12644,2,,1,2,30.34,33.335,48,15.0013,394
AB12645,2,,1,2,29.52,33.335,58,12.998,250
AB12646,2,,1,2,29.52,33.335,58,12.998,164
AB12647,2,,1,2,28.7,32.575,58,15.0013,80
AB12648,2,,1,2,28.7,32.575,58,15.0013,28
AB12649,2,,1,2,27.88,31.82,65,,16
AB12650,2,,1,2,27.88,31.82,65,12.998,6
AB12651,2,,1,2,27.06,31.06,69,16.9979,12
AB12652,2,,1,3,24.6,27.275,88,,4
AB12653,2,,1,3,24.6,27.275,88,,29
AB12654,2,,1,2,24.6,27.275,88,,136
AB12655,2,,1,3,25.42,28.03,88,16.9979,303
AB12656,2,,1,2,25.42,28.03,88,15.0013,613
AB12657,2,,1,2,26.24,28.79,89,19.0012,285
AB12658,2,,1,3,26.24,28.79,89,19.0012,125
AB12659,2,,1,3,27.06,30.305,83,23.9994,65
AB12660,2,,1,3,27.06,30.305,83,16.9979,95
AB12661,2,,1,3,27.06,30.305,83,12.998,59
AB12662,2,,1,3,26.24,28.79,89,16.9979,60
AB12663,2,,1,3,27.06,29.545,89,12.998,116
AB12664,2,,1,2,27.06,29.545,89,19.0012,239
AB12665,2,,1,2,27.06,29.545,89,19.0012,681
AB12666,2,,1,1,27.88,31.82,83,12.998,653
AB12667,2,,1,1,27.88,31.82,83,12.998,491
AB12668,2,,1,1,27.88,31.82,83,12.998,386
AB12669,2,,1,1,27.88,31.82,83,7.0015,274
AB12670,2,,1,1,27.06,29.545,94,7.0015,207
AB12671,2,,1,3,27.06,29.545,94,15.0013,89
AB12672,2,,1,2,27.06,29.545,94,12.998,34
AB12673,2,,1,1,26.24,29.545,78,,28
AB12674,2,,1,1,25.42,28.79,83,,4
AB12675,2,,1,1,25.42,28.79,83,12.998,8
AB12676,2,,1,1,24.6,28.03,83,,10
AB12677,2,,1,1,24.6,28.03,83,12.998,40
AB12678,2,,1,1,24.6,28.03,83,15.0013,194
AB12679,2,,1,1,24.6,28.03,83,19.9995,505
AB12680,2,,1,2,25.42,29.545,73,35.0008,713
AB12681,2,,1,2,26.24,30.305,69,39.0007,352
AB12682,2,,1,2,26.24,30.305,65,,198
AB12683,2,,1,2,27.06,31.06,54,30.0026,246
AB12684,2,,1,2,27.88,31.82,44,,334
AB12685,2,,1,2,28.7,31.82,45,26.0027,255
AB12686,2,,1,2,29.52,32.575,37,,320
AB12687,2,,1,1,29.52,32.575,32,32.9975,281
AB12688,2,,1,1,29.52,32.575,30,32.9975,392
AB12689,2,,1,1,29.52,32.575,32,32.9975,857
AB12690,2,,1,1,29.52,32.575,32,30.0026,744
AB12691,2,,1,1,28.7,31.82,34,26.0027,671
AB12692,2,,1,1,27.88,31.82,36,,448
AB12693,2,,1,1,26.24,31.06,44,23.9994,396
AB12694,2,,1,1,25.42,31.06,50,19.9995,238
AB12695,2,,1,1,25.42,31.06,50,19.0012,153
AB12696,2,,1,1,24.6,31.06,53,19.9995,48
AB12697,2,,1,1,24.6,31.06,56,15.0013,21
AB12698,2,,1,2,25.42,31.06,53,16.9979,9
AB12699,2,,1,2,25.42,31.06,53,19.0012,5
AB12700,2,,1,2,24.6,31.06,56,16.9979,6
AB12701,2,,1,2,24.6,31.06,56,16.9979,40
AB12702,2,,1,1,23.78,27.275,60,19.0012,181
AB12703,2,,1,1,24.6,30.305,60,19.0012,506
AB12704,2,,1,1,24.6,30.305,64,22.0028,719
AB12705,2,,1,1,25.42,30.305,61,15.0013,357
AB12706,2,,1,1,26.24,30.305,65,,179
AB12707,2,,1,1,27.06,31.06,57,16.9979,228
AB12708,2,,1,2,27.06,31.06,61,15.0013,265
AB12709,2,,1,1,27.88,31.82,57,,284
AB12710,2,,1,1,28.7,32.575,54,19.0012,298
AB12711,2,,1,1,30.34,33.335,48,19.9995,324
AB12712,2,,1,1,29.52,33.335,51,19.0012,438
AB12713,2,,1,1,29.52,33.335,48,15.0013,867
AB12714,2,,1,1,30.34,33.335,42,12.998,823
AB12715,2,,1,1,28.7,32.575,48,16.9979,579
AB12716,2,,1,1,27.06,31.06,65,16.9979,435
AB12717,2,,1,1,26.24,30.305,65,,337
AB12718,2,,1,2,26.24,30.305,65,15.0013,242
AB12719,2,,1,2,25.42,30.305,69,,172
AB12720,2,,1,1,24.6,29.545,73,,94
AB12721,2,,1,1,23.78,27.275,78,12.998,51
AB12722,2,,1,1,22.96,26.515,83,7.0015,15
AB12723,2,,1,1,22.96,26.515,83,,5
AB12724,2,,1,1,22.96,26.515,83,,14
AB12725,2,,1,1,22.14,25.76,88,7.0015,33
AB12726,2,,1,1,22.14,25.76,83,,151
AB12727,2,,1,1,22.96,26.515,83,,430
AB12728,2,,1,1,24.6,29.545,69,,653
AB12729,2,,1,1,25.42,30.305,65,,366
AB12730,2,,1,1,26.24,31.06,57,,216
AB12731,2,,1,1,27.06,31.06,50,12.998,286
AB12732,2,,1,1,28.7,31.82,45,,403
AB12733,2,,1,1,28.7,31.82,42,16.9979,393
AB12734,2,,1,1,29.52,32.575,39,12.998,376
AB12735,2,,1,1,29.52,32.575,39,12.998,377
AB12736,2,,1,1,29.52,32.575,37,12.998,558
AB12737,2,,1,1,30.34,32.575,37,19.0012,823
AB12738,2,,1,1,29.52,32.575,39,15.0013,693
AB12739,2,,1,1,28.7,31.82,42,,467
AB12740,2,,1,1,27.88,31.82,44,12.998,385
AB12741,2,,1,1,27.06,31.06,50,7.0015,333
AB12742,2,,1,1,26.24,31.06,53,,321
AB12743,2,,1,1,25.42,31.06,53,16.9979,222
AB12744,2,,0,1,23.78,27.275,56,,137
AB12745,2,,0,1,22.96,26.515,56,,95
AB12746,2,,0,1,23.78,27.275,53,,67
AB12747,2,,0,1,22.96,26.515,60,,27
AB12748,2,,0,1,22.14,25.76,68,,8
AB12749,2,,0,1,22.14,25.76,68,7.0015,23
AB12750,2,,0,1,22.14,25.76,68,12.998,47
AB12751,2,,0,1,22.14,25.76,68,12.998,78
AB12752,2,,0,1,23.78,27.275,64,,204
AB12753,2,,0,1,24.6,30.305,60,,367
AB12754,2,,0,1,26.24,31.06,47,12.998,435
AB12755,2,,0,1,27.06,31.06,39,,566
AB12756,2,,0,1,27.88,31.82,41,7.0015,603
AB12757,2,,0,1,29.52,32.575,34,,617
AB12758,2,,0,1,29.52,32.575,37,15.0013,573
