ID,temp,atemp,humidity,windspeed,count
AB11074,16.4,20.455,30,16.9979,276
AB11075,17.22,21.21,28,16.9979,363
AB11076,18.04,21.97,24,19.9995,495
AB11077,18.86,22.725,23,26.0027,590
AB11078,20.5,24.24,22,12.998,643
AB11079,20.5,24.24,22,19.9995,578
AB11080,21.32,25,19,27.9993,626
AB11081,22.14,25.76,19,26.0027,615
AB11082,22.14,25.76,19,27.9993,567
AB11083,22.14,25.76,18,19.9995,517
AB11084,22.14,25.76,16,22.0028,413
AB11085,20.5,24.24,20,15.0013,208
AB11086,20.5,24.24,20,12.998,234
AB11087,19.68,23.485,20,12.998,182
AB11088,18.86,22.725,23,15.0013,118
AB11089,18.04,21.97,24,15.0013,85
AB11090,18.04,21.97,24,15.0013,64
AB11091,18.04,21.97,24,15.0013,32
AB11092,17.22,21.21,26,8.9981,26
AB11093,16.4,20.455,40,0,7
AB11094,15.58,19.695,46,0,12
AB11095,14.76,18.94,37,0,28
AB11096,15.58,19.695,27,11.0014,37
AB11097,16.4,20.455,30,12.998,84
AB11098,18.04,21.97,26,15.0013,179
AB11099,20.5,24.24,25,15.0013,299
AB11100,20.5,24.24,25,19.0012,404
AB11101,22.14,25.76,24,16.9979,457
AB11102,23.78,27.275,23,11.0014,483
AB11103,24.6,29.545,18,30.0026,503
AB11104,25.42,30.305,17,23.9994,486
AB11105,26.24,30.305,19,22.0028,476
AB11106,25.42,30.305,22,19.9995,411
AB11107,25.42,30.305,25,22.0028,310
AB11108,24.6,30.305,23,26.0027,276
AB11109,22.96,26.515,28,27.9993,211
AB11110,21.32,25,34,15.0013,130
AB11111,20.5,24.24,36,15.0013,118
AB11112,20.5,24.24,39,16.9979,51
AB11113,19.68,23.485,39,19.0012,37
AB11114,18.86,22.725,41,8.9981,16
AB11115,18.86,22.725,31,12.998,6
AB11116,18.04,21.97,30,11.0014,3
AB11117,18.04,21.97,24,12.998,5
AB11118,18.04,21.97,24,12.998,32
AB11119,17.22,21.21,26,15.0013,111
AB11120,17.22,21.21,28,12.998,331
AB11121,18.04,21.97,30,12.998,617
AB11122,18.86,22.725,31,23.9994,286
AB11123,20.5,24.24,27,32.9975,178
AB11124,21.32,25,27,27.9993,223
AB11125,22.14,25.76,28,47.9988,280
AB11126,22.14,25.76,28,39.0007,281
AB11127,22.96,26.515,28,36.9974,218
AB11128,23.78,27.275,28,36.9974,255
AB11129,22.96,26.515,30,27.9993,391
AB11130,22.14,25.76,32,27.9993,632
AB11131,22.14,25.76,34,19.9995,646
AB11132,21.32,25,34,23.9994,421
AB11133,20.5,24.24,36,30.0026,276
AB11134,19.68,23.485,41,27.9993,165
AB11135,18.86,22.725,41,32.9975,108
AB11136,18.04,21.97,44,19.9995,67
AB11137,18.04,21.97,47,19.0012,26
AB11138,17.22,21.21,50,15.0013,9
AB11139,14.76,17.425,71,8.9981,2
AB11140,14.76,17.425,71,8.9981,2
AB11141,13.94,16.665,71,8.9981,2
AB11142,13.94,16.665,71,8.9981,24
AB11143,13.94,17.425,71,7.0015,103
AB11144,13.94,17.425,71,7.0015,384
AB11145,15.58,19.695,62,8.9981,692
AB11146,17.22,21.21,67,12.998,319
AB11147,18.86,22.725,47,11.0014,181
AB11148,20.5,24.24,36,0,239
AB11149,22.14,25.76,22,19.0012,259
AB11150,21.32,25,23,11.0014,283
AB11151,22.14,25.76,24,12.998,224
AB11152,22.96,26.515,21,19.9995,203
AB11153,23.78,27.275,21,16.9979,362
AB11154,22.96,26.515,21,35.0008,744
AB11155,22.14,25.76,22,27.9993,704
AB11156,21.32,25,20,23.9994,479
AB11157,18.86,22.725,28,26.0027,282
AB11158,18.04,21.97,30,30.0026,206
AB11159,16.4,20.455,37,32.9975,127
AB11160,14.76,16.665,40,27.9993,62
AB11161,13.94,15.15,36,27.9993,30
AB11162,13.94,15.91,39,19.0012,12
AB11163,13.12,15.15,45,19.0012,2
AB11164,12.3,14.395,49,15.0013,2
AB11165,11.48,13.635,56,12.998,27
AB11166,11.48,14.395,56,7.0015,106
AB11167,11.48,14.395,52,8.9981,321
AB11168,12.3,14.395,49,15.0013,595
AB11169,13.12,15.15,49,19.9995,302
AB11170,13.94,15.15,49,22.0028,153
AB11171,15.58,19.695,43,22.0028,180
AB11172,14.76,16.665,46,26.0027,182
AB11173,16.4,20.455,40,23.9994,163
AB11174,14.76,17.425,57,12.998,135
AB11175,15.58,19.695,46,15.0013,202
AB11176,18.04,21.97,33,19.9995,307
AB11177,17.22,21.21,35,26.0027,579
AB11178,16.4,20.455,43,27.9993,585
AB11179,16.4,20.455,40,23.9994,384
AB11180,14.76,16.665,46,22.0028,235
AB11181,13.94,15.15,57,26.0027,165
AB11182,13.94,15.15,57,22.0028,134
AB11183,13.94,15.15,57,19.9995,61
AB11184,13.12,15.15,66,19.0012,23
AB11185,13.12,15.15,66,15.0013,9
AB11186,13.12,15.15,61,19.0012,4
AB11187,13.12,15.15,61,16.9979,5
AB11188,12.3,14.395,61,15.0013,1
AB11189,12.3,14.395,61,15.0013,21
AB11190,12.3,14.395,65,16.9979,96
AB11191,12.3,13.635,65,22.0028,306
AB11192,13.12,15.15,66,22.0028,624
AB11193,14.76,16.665,57,23.9994,287
AB11194,16.4,20.455,50,19.9995,141
AB11195,17.22,21.21,47,19.9995,224
AB11196,18.86,22.725,41,30.0026,259
AB11197,19.68,23.485,36,30.0026,203
AB11198,20.5,24.24,31,22.0028,224
AB11199,19.68,23.485,31,16.9979,211
AB11200,19.68,23.485,31,19.0012,353
AB11201,20.5,24.24,27,26.0027,656
AB11202,20.5,24.24,27,26.0027,610
AB11203,18.86,22.725,31,19.9995,433
AB11204,18.04,21.97,33,16.9979,280
AB11205,17.22,21.21,35,8.9981,187
AB11206,17.22,21.21,35,12.998,158
AB11207,17.22,21.21,35,12.998,94
AB11208,16.4,20.455,37,16.9979,55
AB11209,14.76,17.425,46,12.998,30
AB11210,13.94,16.665,49,12.998,11
AB11211,13.94,16.665,61,11.0014,11
AB11212,13.94,16.665,53,8.9981,5
AB11213,13.94,16.665,53,11.0014,21
AB11214,13.12,15.91,57,11.0014,84
AB11215,13.94,15.91,61,15.0013,296
AB11216,15.58,19.695,46,11.0014,563
AB11217,17.22,21.21,41,11.0014,330
AB11218,18.04,21.97,38,12.998,192
AB11219,18.86,22.725,36,8.9981,233
AB11220,20.5,24.24,31,0,322
AB11221,21.32,25,27,19.0012,358
AB11222,21.32,25,27,0,348
AB11223,22.14,25.76,28,16.9979,352
AB11224,22.96,26.515,26,16.9979,463
AB11225,22.96,26.515,24,11.0014,738
AB11226,22.14,25.76,26,8.9981,671
AB11227,22.14,25.76,24,11.0014,427
AB11228,20.5,24.24,29,8.9981,286
AB11229,20.5,24.24,36,0,189
AB11230,18.04,21.97,62,7.0015,215
AB11231,17.22,21.21,62,6.0032,198
AB11232,16.4,20.455,58,8.9981,96
AB11233,16.4,20.455,58,8.9981,70
AB11234,15.58,19.695,66,8.9981,56
AB11235,14.76,18.18,66,6.0032,32
AB11236,14.76,18.18,71,7.0015,14
AB11237,14.76,18.18,66,7.0015,7
AB11238,13.94,16.665,76,11.0014,21
AB11239,14.76,18.18,71,7.0015,64
AB11240,14.76,17.425,71,8.9981,160
AB11241,17.22,21.21,54,8.9981,265
AB11242,18.86,22.725,51,11.0014,406
AB11243,21.32,25,45,12.998,564
AB11244,23.78,27.275,35,16.9979,678
AB11245,25.42,31.06,33,19.9995,678
AB11246,26.24,31.06,27,30.0026,660
AB11247,26.24,31.06,27,23.9994,658
AB11248,26.24,31.06,27,23.9994,582
AB11249,25.42,31.06,33,16.9979,560
AB11250,25.42,31.06,35,15.0013,481
AB11251,24.6,31.06,40,11.0014,459
AB11252,22.96,26.515,46,8.9981,321
AB11253,22.96,26.515,43,8.9981,220
AB11254,22.14,25.76,52,11.0014,212
AB11255,22.14,25.76,56,12.998,196
AB11256,22.14,25.76,56,12.998,124
AB11257,22.14,25.76,56,11.0014,106
AB11258,22.14,25.76,56,7.0015,74
AB11259,21.32,25,59,8.9981,45
AB11260,22.14,25.76,52,0,12
AB11261,20.5,24.24,68,11.0014,10
AB11262,20.5,24.24,63,8.9981,16
AB11263,20.5,24.24,63,7.0015,46
AB11264,21.32,25,59,0,97
AB11265,22.14,25.76,56,15.0013,251
AB11266,23.78,27.275,53,15.0013,421
AB11267,25.42,31.06,46,19.9995,528
AB11268,26.24,31.06,44,19.0012,635
AB11269,27.06,31.06,44,19.0012,681
AB11270,28.7,31.82,39,19.0012,628
AB11271,28.7,31.82,39,26.0027,617
AB11272,29.52,32.575,39,23.9994,616
AB11273,28.7,31.82,42,22.0028,623
AB11274,28.7,31.82,42,16.9979,479
AB11275,28.7,31.82,42,16.9979,379
AB11276,26.24,31.06,50,15.0013,291
AB11277,25.42,31.06,57,16.9979,229
AB11278,27.88,31.82,44,23.9994,134
AB11279,27.06,31.06,50,26.0027,90
AB11280,26.24,31.06,53,22.0028,41
AB11281,25.42,30.305,61,23.9994,28
AB11282,24.6,30.305,64,16.9979,14
AB11283,23.78,27.275,68,12.998,8
AB11284,22.14,25.76,77,15.0013,6
AB11285,22.14,25.76,77,15.0013,38
AB11286,21.32,25,83,11.0014,133
AB11287,21.32,25,83,8.9981,387
AB11288,22.96,26.515,83,11.0014,597
AB11289,25.42,30.305,69,15.0013,297
AB11290,25.42,30.305,69,16.9979,224
AB11291,26.24,30.305,65,16.9979,251
AB11292,27.88,31.82,57,16.9979,271
AB11293,30.34,33.335,45,19.9995,263
AB11294,31.16,34.09,45,22.0028,288
AB11295,32.8,34.85,33,30.0026,275
AB11296,32.8,34.85,33,31.0009,358
AB11297,32.8,34.85,33,26.0027,712
AB11298,32.8,34.85,31,26.0027,676
AB11299,31.16,33.335,35,26.0027,522
AB11300,30.34,32.575,37,19.9995,375
AB11301,27.88,31.82,51,16.9979,271
AB11302,27.88,31.82,51,16.9979,214
AB11303,28.7,31.82,45,19.9995,121
AB11304,27.06,31.06,54,12.998,43
AB11305,26.24,31.06,57,11.0014,11
AB11306,22.96,26.515,83,7.0015,4
AB11307,22.96,26.515,83,6.0032,6
AB11308,27.06,31.06,44,15.0013,9
AB11309,24.6,31.06,53,16.9979,30
AB11310,24.6,31.06,46,16.9979,144
AB11311,24.6,31.06,43,16.9979,461
AB11312,24.6,31.06,43,15.0013,673
AB11313,24.6,31.06,38,32.9975,400
AB11314,24.6,31.06,38,27.9993,217
AB11315,24.6,31.06,33,27.9993,239
AB11316,24.6,31.06,33,23.9994,244
AB11317,25.42,31.06,29,16.9979,239
AB11318,26.24,31.06,27,19.0012,257
AB11319,27.06,31.06,24,22.0028,308
AB11320,27.88,31.06,22,23.9994,370
AB11321,26.24,30.305,25,19.9995,781
AB11322,26.24,30.305,25,19.0012,775
AB11323,24.6,30.305,26,16.9979,537
AB11324,24.6,30.305,23,19.0012,402
AB11325,22.96,26.515,26,19.9995,297
AB11326,22.14,25.76,30,16.9979,162
AB11327,22.14,25.76,32,15.0013,82
AB11328,22.14,25.76,32,11.0014,38
AB11329,21.32,25,34,12.998,14
AB11330,20.5,24.24,42,12.998,9
AB11331,20.5,24.24,42,15.0013,6
AB11332,20.5,24.24,42,19.0012,7
AB11333,20.5,24.24,39,19.0012,34
AB11334,20.5,24.24,39,19.0012,134
AB11335,20.5,24.24,39,12.998,418
AB11336,20.5,24.24,39,12.998,576
AB11337,19.68,23.485,44,19.9995,265
AB11338,19.68,23.485,47,15.0013,147
AB11339,18.86,22.725,47,16.9979,119
AB11340,18.86,22.725,51,7.0015,110
AB11341,18.86,22.725,59,0,64
AB11342,18.04,21.97,72,7.0015,51
AB11343,17.22,21.21,77,12.998,98
AB11344,17.22,21.21,77,15.0013,235
AB11345,17.22,21.21,77,12.998,488
AB11346,17.22,21.21,77,0,505
AB11347,17.22,21.21,77,8.9981,368
AB11348,17.22,21.21,77,7.0015,260
AB11349,17.22,21.21,82,6.0032,189
AB11350,17.22,21.21,77,6.0032,162
AB11351,17.22,21.21,77,0,70
AB11352,17.22,21.21,77,0,25
AB11353,17.22,21.21,77,7.0015,13
AB11354,17.22,21.21,77,0,6
AB11355,17.22,21.21,77,0,4
AB11356,17.22,21.21,71,0,4
AB11357,16.4,20.455,82,0,30
AB11358,16.4,20.455,82,7.0015,120
AB11359,16.4,20.455,82,8.9981,406
AB11360,17.22,21.21,82,7.0015,677
AB11361,18.86,22.725,72,0,301
AB11362,19.68,23.485,63,6.0032,189
AB11363,21.32,25,48,0,229
AB11364,22.14,25.76,49,0,264
AB11365,22.96,26.515,46,0,238
AB11366,23.78,27.275,43,0,237
AB11367,24.6,31.06,43,0,262
AB11368,25.42,31.06,41,7.0015,387
AB11369,24.6,31.06,43,6.0032,748
AB11370,24.6,31.06,43,6.0032,776
AB11371,23.78,27.275,46,8.9981,586
AB11372,22.96,26.515,49,15.0013,404
AB11373,21.32,25,55,7.0015,267
AB11374,21.32,25,59,12.998,248
AB11375,20.5,24.24,63,7.0015,144
AB11376,19.68,23.485,67,7.0015,64
AB11377,18.86,22.725,82,12.998,25
AB11378,18.04,21.97,88,12.998,21
AB11379,18.04,21.97,88,7.0015,10
AB11380,17.22,21.21,94,7.0015,3
AB11381,17.22,21.21,94,0,25
AB11382,17.22,21.21,88,0,113
AB11383,17.22,21.21,94,0,359
AB11384,18.04,21.97,94,0,700
AB11385,18.86,22.725,88,6.0032,359
AB11386,20.5,24.24,77,12.998,237
AB11387,22.14,25.76,68,11.0014,254
AB11388,23.78,27.275,53,12.998,362
AB11389,25.42,31.06,43,12.998,381
AB11390,26.24,31.06,44,15.0013,394
AB11391,26.24,31.06,47,12.998,407
AB11392,27.06,31.06,44,12.998,580
AB11393,26.24,31.06,47,19.0012,819
AB11394,25.42,31.06,50,19.0012,668
AB11395,24.6,31.06,53,12.998,492
AB11396,23.78,27.275,56,11.0014,341
AB11397,22.96,26.515,68,8.9981,287
AB11398,22.14,25.76,68,16.9979,202
AB11399,21.32,25,72,8.9981,187
AB11400,21.32,25,77,15.0013,142
AB11401,21.32,25,77,15.0013,88
AB11402,21.32,25,77,8.9981,81
AB11403,20.5,24.24,82,15.0013,29
AB11404,20.5,24.24,82,16.9979,9
AB11405,20.5,24.24,82,16.9979,1
AB11406,20.5,24.24,82,15.0013,31
AB11407,20.5,24.24,82,19.0012,76
AB11408,21.32,25,81,16.9979,201
AB11409,22.14,25.76,77,11.0014,331
AB11410,24.6,30.305,64,19.0012,482
AB11411,25.42,30.305,61,22.0028,608
AB11412,26.24,31.06,57,15.0013,640
AB11413,27.06,31.06,54,15.0013,649
AB11414,28.7,31.82,45,19.0012,609
AB11415,29.52,32.575,39,16.9979,628
AB11416,28.7,31.82,42,22.0028,639
AB11417,30.34,32.575,30,26.0027,568
AB11418,27.88,31.82,47,32.9975,416
AB11419,22.96,26.515,73,32.9975,54
AB11420,20.5,24.24,82,19.9995,39
AB11421,20.5,24.24,82,26.0027,102
AB11422,19.68,23.485,82,19.9995,110
AB11423,18.86,22.725,82,19.0012,91
AB11424,18.86,22.725,82,12.998,117
AB11425,18.86,22.725,82,22.0028,73
AB11426,18.86,22.725,72,19.0012,56
AB11427,18.04,21.97,82,11.0014,40
AB11428,18.04,21.97,77,11.0014,7
AB11429,18.04,21.97,77,15.0013,6
AB11430,18.04,21.97,72,22.0028,12
AB11431,17.22,21.21,77,26.0027,24
AB11432,16.4,20.455,82,16.9979,51
AB11433,16.4,20.455,82,16.9979,79
AB11434,15.58,19.695,82,22.0028,68
AB11435,15.58,19.695,87,19.9995,77
AB11436,15.58,19.695,87,22.0028,61
AB11437,15.58,19.695,82,23.9994,52
AB11438,15.58,19.695,87,22.0028,53
AB11439,15.58,19.695,87,26.0027,38
AB11440,15.58,19.695,87,30.0026,36
AB11441,14.76,15.91,93,30.0026,27
AB11442,14.76,15.91,93,30.0026,39
AB11443,14.76,15.91,87,35.0008,35
AB11444,14.76,16.665,93,27.9993,35
AB11445,14.76,16.665,87,26.0027,11
AB11446,13.94,14.395,87,35.0008,13
AB11447,14.76,15.91,81,31.0009,17
AB11448,14.76,16.665,81,27.9993,6
AB11449,13.94,15.15,87,23.9994,2
AB11450,13.12,15.15,87,22.0028,4
AB11451,13.12,15.15,81,19.0012,1
AB11452,12.3,14.395,81,19.0012,3
AB11453,12.3,14.395,81,19.0012,14
AB11454,12.3,13.635,81,19.9995,45
AB11455,12.3,14.395,81,16.9979,207
AB11456,12.3,13.635,75,22.0028,482
AB11457,12.3,13.635,75,26.0027,272
AB11458,13.12,15.15,70,22.0028,100
AB11459,13.12,14.395,70,23.9994,101
AB11460,13.94,15.15,71,23.9994,129
AB11461,13.94,15.15,66,26.0027,107
AB11462,14.76,15.91,62,30.0026,114
AB11463,14.76,16.665,62,26.0027,112
AB11464,12.3,13.635,81,23.9994,103
AB11465,12.3,13.635,82,22.0028,232
AB11466,13.12,16.665,81,8.9981,379
AB11467,13.94,15.91,76,15.0013,298
AB11468,13.12,15.91,76,11.0014,203
AB11469,13.12,15.15,81,15.0013,152
AB11470,13.12,15.91,76,12.998,89
AB11471,13.12,15.91,76,11.0014,59
AB11472,13.12,16.665,76,8.9981,13
AB11473,13.12,16.665,81,8.9981,7
AB11474,13.12,15.91,81,12.998,3
AB11475,13.12,15.15,81,15.0013,2
AB11476,12.3,14.395,70,12.998,3
AB11477,12.3,14.395,70,12.998,22
AB11478,12.3,14.395,70,15.0013,120
AB11479,13.12,15.15,66,19.0012,390
AB11480,13.94,15.91,61,16.9979,611
AB11481,16.4,20.455,47,23.9994,308
AB11482,17.22,21.21,47,19.9995,162
AB11483,18.86,22.725,31,26.0027,184
AB11484,19.68,23.485,29,26.0027,224
AB11485,20.5,24.24,29,26.0027,224
AB11486,20.5,24.24,25,26.0027,216
AB11487,20.5,24.24,23,27.9993,236
AB11488,20.5,24.24,23,12.998,362
AB11489,21.32,25,22,26.0027,691
AB11490,20.5,24.24,18,0,632
AB11491,20.5,24.24,18,16.9979,482
AB11492,19.68,23.485,21,22.0028,285
AB11493,18.86,22.725,28,11.0014,226
AB11494,18.04,21.97,35,7.0015,157
AB11495,17.22,21.21,38,6.0032,73
AB11496,18.04,21.97,38,0,36
AB11497,17.22,21.21,41,0,25
AB11498,14.76,18.94,62,0,7
AB11499,13.12,16.665,70,6.0032,3
AB11500,13.94,17.425,66,6.0032,6
AB11501,13.94,18.18,66,0,24
AB11502,13.94,18.18,66,0,106
AB11503,13.94,18.18,71,0,389
AB11504,14.76,18.18,76,6.0032,654
AB11505,17.22,21.21,54,0,321
AB11506,21.32,25,34,0,182
AB11507,21.32,25,32,8.9981,219
AB11508,22.14,25.76,28,19.0012,269
AB11509,22.96,26.515,26,15.0013,228
AB11510,22.96,26.515,22,23.9994,223
AB11511,23.78,27.275,19,11.0014,229
AB11512,24.6,29.545,20,22.0028,376
AB11513,24.6,29.545,20,19.9995,732
AB11514,24.6,29.545,20,19.0012,709
AB11515,24.6,29.545,20,12.998,543
AB11516,22.96,26.515,22,6.0032,380
AB11517,21.32,25,52,8.9981,239
AB11518,20.5,24.24,51,0,192
AB11519,20.5,24.24,51,6.0032,104
AB11520,19.68,23.485,63,0,43
AB11521,19.68,23.485,48,6.0032,23
AB11522,19.68,23.485,55,7.0015,13
AB11523,19.68,23.485,55,6.0032,6
AB11524,19.68,23.485,59,6.0032,3
AB11525,19.68,23.485,63,8.9981,17
AB11526,19.68,23.485,63,16.9979,127
AB11527,18.86,22.725,82,23.9994,225
AB11528,18.86,22.725,82,12.998,362
AB11529,18.86,22.725,88,11.0014,201
AB11530,18.86,22.725,94,11.0014,139
AB11531,18.86,22.725,94,15.0013,151
AB11532,21.32,25,83,8.9981,204
AB11533,20.5,24.24,82,11.0014,197
AB11534,22.14,25.76,77,12.998,169
AB11535,21.32,25,83,22.0028,204
AB11536,21.32,25,83,15.0013,318
AB11537,22.14,25.76,77,11.0014,614
AB11538,22.14,25.76,77,12.998,664
AB11539,22.14,25.76,77,15.0013,464
AB11540,22.14,25.76,77,12.998,337
AB11541,21.32,25,83,15.0013,250
AB11542,21.32,25,83,11.0014,183
AB11543,20.5,24.24,88,11.0014,112
AB11544,22.14,25.76,68,36.9974,73
AB11545,20.5,24.24,59,30.0026,35
AB11546,19.68,23.485,59,27.9993,22
AB11547,18.04,21.97,47,32.9975,3
AB11548,17.22,21.21,44,16.9979,6
AB11549,17.22,21.21,44,23.9994,19
AB11550,16.4,20.455,43,16.9979,120
AB11551,15.58,19.695,50,19.0012,315
AB11552,16.4,20.455,50,0,592
AB11553,17.22,21.21,44,32.9975,334
AB11554,18.04,21.97,38,27.9993,236
AB11555,18.04,21.97,38,22.0028,233
AB11556,18.86,22.725,36,23.9994,307
AB11557,18.86,22.725,33,26.0027,306
AB11558,18.86,22.725,33,22.0028,300
AB11559,21.32,25,29,32.9975,324
AB11560,21.32,25,29,16.9979,440
AB11561,22.14,25.76,24,26.0027,702
AB11562,21.32,25,25,23.9994,654
AB11563,20.5,24.24,27,26.0027,441
AB11564,18.86,22.725,31,19.0012,289
AB11565,18.04,21.97,33,19.9995,208
AB11566,17.22,21.21,38,16.9979,158
AB11567,16.4,20.455,40,16.9979,116
AB11568,15.58,19.695,43,11.0014,103
AB11569,14.76,16.665,50,19.9995,67
AB11570,14.76,17.425,43,11.0014,57
AB11571,13.94,15.91,49,15.0013,26
AB11572,13.94,16.665,49,11.0014,2
AB11573,13.94,16.665,46,8.9981,5
AB11574,13.94,16.665,49,12.998,28
AB11575,13.94,16.665,49,11.0014,55
AB11576,15.58,19.695,40,8.9981,158
AB11577,15.58,19.695,37,0,214
AB11578,15.58,19.695,40,11.0014,291
AB11579,15.58,19.695,40,7.0015,358
AB11580,15.58,19.695,43,0,381
AB11581,16.4,20.455,37,0,389
AB11582,17.22,21.21,38,7.0015,440
AB11583,17.22,21.21,41,15.0013,408
AB11584,18.04,21.97,38,12.998,376
AB11585,17.22,21.21,41,8.9981,322
AB11586,16.4,20.455,47,0,90
AB11587,14.76,17.425,71,8.9981,139
AB11588,15.58,19.695,66,0,102
AB11589,14.76,17.425,71,12.998,84
AB11590,14.76,17.425,71,8.9981,83
AB11591,15.58,19.695,76,6.0032,42
AB11592,14.76,17.425,81,8.9981,36
AB11593,14.76,17.425,81,8.9981,42
AB11594,14.76,18.18,87,7.0015,40
AB11595,14.76,17.425,87,12.998,16
AB11596,14.76,17.425,87,8.9981,4
AB11597,13.94,18.18,87,0,6
AB11598,13.94,16.665,87,8.9981,7
AB11599,13.94,16.665,87,8.9981,27
AB11600,15.58,19.695,76,8.9981,107
AB11601,16.4,20.455,71,8.9981,185
AB11602,17.22,21.21,67,6.0032,380
AB11603,18.86,22.725,51,0,411
AB11604,19.68,23.485,44,7.0015,584
AB11605,20.5,24.24,45,7.0015,595
AB11606,22.14,25.76,34,0,653
AB11607,22.96,26.515,37,8.9981,603
AB11608,24.6,30.305,28,12.998,587
AB11609,25.42,30.305,27,19.9995,522
AB11610,24.6,30.305,26,19.0012,487
AB11611,22.96,26.515,35,8.9981,375
AB11612,22.96,26.515,32,6.0032,243
AB11613,21.32,25,48,8.9981,204
AB11614,20.5,24.24,45,0,108
AB11615,19.68,23.485,59,0,82
AB11616,18.04,21.97,72,7.0015,48
AB11617,17.22,21.21,77,6.0032,24
AB11618,17.22,21.21,71,8.9981,8
AB11619,16.4,20.455,76,11.0014,4
AB11620,15.58,19.695,62,16.9979,2
AB11621,15.58,19.695,62,16.9979,20
AB11622,16.4,20.455,47,12.998,123
AB11623,16.4,20.455,50,12.998,349
AB11624,16.4,20.455,43,12.998,596
AB11625,16.4,20.455,43,12.998,268
AB11626,17.22,21.21,41,11.0014,157
AB11627,18.04,21.97,44,7.0015,163
AB11628,18.04,21.97,47,8.9981,225
AB11629,19.68,23.485,51,6.0032,247
AB11630,20.5,24.24,55,8.9981,218
AB11631,21.32,25,55,7.0015,231
AB11632,22.96,26.515,60,12.998,347
AB11633,22.96,26.515,60,11.0014,683
AB11634,22.96,26.515,60,15.0013,664
AB11635,22.14,25.76,64,16.9979,471
AB11636,21.32,25,59,12.998,309
AB11637,21.32,25,59,12.998,221
AB11638,21.32,25,55,11.0014,134
AB11639,21.32,25,55,15.0013,60
AB11640,20.5,24.24,59,12.998,35
AB11641,20.5,24.24,63,8.9981,21
AB11642,20.5,24.24,72,6.0032,8
AB11643,20.5,24.24,77,0,3
AB11644,21.32,25,72,6.0032,8
AB11645,21.32,25,72,6.0032,17
AB11646,21.32,25,77,7.0015,26
AB11647,20.5,24.24,94,16.9979,169
AB11648,21.32,25,94,19.0012,557
AB11649,22.14,25.76,88,12.998,349
AB11650,25.42,29.545,78,16.9979,174
AB11651,27.06,31.06,65,19.0012,229
AB11652,28.7,32.575,58,15.0013,269
AB11653,29.52,33.335,51,15.0013,249
AB11654,30.34,33.335,48,16.9979,204
AB11655,30.34,33.335,45,15.0013,234
AB11656,30.34,33.335,45,12.998,354
AB11657,30.34,33.335,48,6.0032,681
AB11658,28.7,32.575,54,8.9981,743
AB11659,28.7,32.575,54,8.9981,487
AB11660,27.06,31.06,61,11.0014,335
AB11661,26.24,30.305,65,8.9981,282
AB11662,26.24,30.305,65,0,211
AB11663,24.6,28.79,78,0,95
AB11664,24.6,28.79,78,7.0015,47
AB11665,22.96,26.515,83,0,15
AB11666,22.96,26.515,83,0,16
AB11667,22.96,26.515,83,6.0032,6
AB11668,22.14,25.76,88,0,4
AB11669,22.14,25.76,90,8.9981,33
AB11670,22.96,26.515,84,0,120
AB11671,22.14,25.76,88,12.998,358
AB11672,22.96,26.515,88,0,666
AB11673,22.96,26.515,88,0,315
AB11674,23.78,27.275,83,7.0015,175
AB11675,23.78,27.275,81,8.9981,184
AB11676,23.78,27.275,83,15.0013,245
AB11677,23.78,27.275,78,12.998,228
AB11678,25.42,30.305,69,6.0032,240
AB11679,26.24,30.305,65,12.998,256
AB11680,26.24,30.305,65,11.0014,367
AB11681,24.6,29.545,73,16.9979,729
AB11682,22.96,26.515,73,15.0013,813
AB11683,22.14,25.76,77,16.9979,504
AB11684,21.32,25,77,16.9979,338
AB11685,21.32,25,77,15.0013,239
AB11686,20.5,24.24,82,15.0013,173
AB11687,20.5,24.24,77,16.9979,98
AB11688,19.68,23.485,82,15.0013,90
AB11689,18.86,22.725,88,7.0015,24
AB11690,18.86,22.725,88,8.9981,17
AB11691,18.86,22.725,88,0,6
AB11692,18.86,22.725,88,16.9979,2
AB11693,18.86,22.725,88,16.9979,21
AB11694,18.86,22.725,88,11.0014,136
AB11695,18.04,21.97,94,7.0015,384
AB11696,18.86,22.725,88,12.998,627
AB11697,19.68,23.485,88,7.0015,304
AB11698,21.32,25,77,0,168
AB11699,22.14,25.76,77,0,201
AB11700,22.96,26.515,73,8.9981,301
AB11701,24.6,29.545,69,12.998,265
AB11702,26.24,30.305,65,12.998,204
AB11703,27.06,31.06,61,12.998,283
AB11704,27.88,31.82,57,11.0014,370
AB11705,29.52,33.335,54,8.9981,704
AB11706,29.52,33.335,58,8.9981,706
AB11707,28.7,32.575,61,12.998,522
AB11708,26.24,30.305,73,12.998,420
AB11709,25.42,29.545,78,8.9981,299
AB11710,25.42,29.545,78,0,246
AB11711,24.6,28.03,83,0,121
AB11712,24.6,28.79,78,22.0028,89
AB11713,24.6,28.79,78,7.0015,48
AB11714,23.78,27.275,83,8.9981,11
AB11715,22.96,26.515,88,15.0013,14
AB11716,22.96,26.515,88,12.998,4
AB11717,22.96,26.515,88,12.998,24
AB11718,22.14,25.76,94,7.0015,135
AB11719,22.96,26.515,88,0,356
AB11720,22.96,26.515,88,0,618
AB11721,24.6,28.79,78,0,294
AB11722,25.42,29.545,73,8.9981,199
AB11723,28.7,32.575,61,0,258
AB11724,25.42,29.545,78,23.9994,171
AB11725,26.24,30.305,73,0,278
